Cultivo;Campaña;Provincia;Departamento;idProvincia;idDepartamento;"Sup. Sembrada";"Sup. Cosechada";Producción;Rendimiento
"Trigo total";2007/08;"BUENOS AIRES";"GENERAL LAVALLE";6;336;300;290;730;2517
"Trigo total";2008/09;"BUENOS AIRES";"GENERAL LAVALLE";6;336;250;245;710;2898
"Trigo total";2009/10;"BUENOS AIRES";"GENERAL LAVALLE";6;336;200;200;752;3760
"Trigo total";2010/11;"BUENOS AIRES";"GENERAL LAVALLE";6;336;350;345;1496;4336
"Trigo total";2011/12;"BUENOS AIRES";"GENERAL LAVALLE";6;336;300;295;1534;5200
"Trigo total";2012/13;"BUENOS AIRES";"GENERAL LAVALLE";6;336;350;350;1120;3200
"Trigo total";2013/14;"BUENOS AIRES";"GENERAL LAVALLE";6;336;850;850;4250;5000
"Trigo total";2014/15;"BUENOS AIRES";"GENERAL LAVALLE";6;336;500;500;1800;3600
"Trigo total";2015/16;"BUENOS AIRES";"GENERAL LAVALLE";6;336;1000;1000;2800;2800
"Trigo total";2016/17;"BUENOS AIRES";"GENERAL LAVALLE";6;336;600;520;1404;2700
"Trigo total";2017/18;"BUENOS AIRES";"GENERAL LAVALLE";6;336;100;100;500;5000
"Trigo total";2022/23;"BUENOS AIRES";"GENERAL LAVALLE";6;336;130;130;260;2000
"Trigo total";2023/24;"BUENOS AIRES";"GENERAL LAVALLE";6;336;100;100;500;5000
"Trigo total";2014/15;"BUENOS AIRES";"GENERAL PAZ";6;343;650;650;2210;3400
"Trigo total";2015/16;"BUENOS AIRES";"GENERAL PAZ";6;343;519;467;1120;2398
"Trigo total";2016/17;"BUENOS AIRES";"GENERAL PAZ";6;343;500;440;1892;4300
"Trigo total";2017/18;"BUENOS AIRES";"GENERAL PAZ";6;343;500;500;2400;4800
"Trigo total";2018/19;"BUENOS AIRES";"GENERAL PAZ";6;343;590;535;2194;4101
"Trigo total";2019/20;"BUENOS AIRES";"GENERAL PAZ";6;343;540;540;2106;3900
"Trigo total";2020/21;"BUENOS AIRES";"GENERAL PAZ";6;343;540;540;2160;4000
"Trigo total";2021/22;"BUENOS AIRES";"GENERAL PAZ";6;343;4500;4500;17100;3800
"Trigo total";2022/23;"BUENOS AIRES";"GENERAL PAZ";6;343;4500;4350;10005;2300
"Trigo total";2023/24;"BUENOS AIRES";"GENERAL PAZ";6;343;5000;5000;24000;4800
"Trigo total";2024/25;"BUENOS AIRES";"GENERAL PAZ";6;343;5800;5800;24360;4200
"Trigo total";2000/01;"BUENOS AIRES";"GENERAL PINTO";6;351;17000;17000;45000;2647
"Trigo total";2001/02;"BUENOS AIRES";"GENERAL PINTO";6;351;15000;13500;32500;2407
"Trigo total";2002/03;"BUENOS AIRES";"GENERAL PINTO";6;351;12000;11040;27600;2500
"Trigo total";2003/04;"BUENOS AIRES";"GENERAL PINTO";6;351;12000;11200;36960;3300
"Trigo total";2004/05;"BUENOS AIRES";"GENERAL PINTO";6;351;12000;12000;37200;3100
"Trigo total";2005/06;"BUENOS AIRES";"GENERAL PINTO";6;351;10000;10000;38000;3800
"Trigo total";2006/07;"BUENOS AIRES";"GENERAL PINTO";6;351;31000;31000;130200;4200
"Trigo total";2007/08;"BUENOS AIRES";"GENERAL PINTO";6;351;32500;32500;130000;4000
"Trigo total";2008/09;"BUENOS AIRES";"GENERAL PINTO";6;351;30000;30000;99000;3300
"Trigo total";2009/10;"BUENOS AIRES";"GENERAL PINTO";6;351;20120;20120;51480;2559
"Trigo total";2010/11;"BUENOS AIRES";"GENERAL PINTO";6;351;21600;21600;100380;4647
"Trigo total";2011/12;"BUENOS AIRES";"GENERAL PINTO";6;351;22500;22300;80280;3600
"Trigo total";2012/13;"BUENOS AIRES";"GENERAL PINTO";6;351;8200;7360;22080;3000
"Trigo total";2013/14;"BUENOS AIRES";"GENERAL PINTO";6;351;9000;8900;29370;3300
"Trigo total";2014/15;"BUENOS AIRES";"GENERAL PINTO";6;351;32000;32000;124800;3900
"Trigo total";2015/16;"BUENOS AIRES";"GENERAL PINTO";6;351;19070;16200;64800;4000
"Trigo total";2016/17;"BUENOS AIRES";"GENERAL PINTO";6;351;42300;38020;159684;4200
"Trigo total";2017/18;"BUENOS AIRES";"GENERAL PINTO";6;351;26050;25800;100620;3900
"Trigo total";2018/19;"BUENOS AIRES";"GENERAL PINTO";6;351;35125;33625;134500;4000
"Trigo total";2019/20;"BUENOS AIRES";"GENERAL PINTO";6;351;45000;43936;164760;3750
"Trigo total";2020/21;"BUENOS AIRES";"GENERAL PINTO";6;351;45300;44400;164280;3700
"Trigo total";2021/22;"BUENOS AIRES";"GENERAL PINTO";6;351;40500;39500;134300;3400
"Trigo total";2022/23;"BUENOS AIRES";"GENERAL PINTO";6;351;35000;25420;53382;2100
"Trigo total";2023/24;"BUENOS AIRES";"GENERAL PINTO";6;351;31000;29650;68195;2300
"Trigo total";2024/25;"BUENOS AIRES";"GENERAL PINTO";6;351;31800;31200;99840;3200
"Trigo total";2000/01;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;30000;29300;99500;3396
"Trigo total";2001/02;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;28000;27500;80000;2909
"Trigo total";2002/03;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;24000;22200;49950;2250
"Trigo total";2003/04;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;25000;24600;100860;4100
"Trigo total";2004/05;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;24000;23500;86950;3700
"Trigo total";2005/06;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;22000;21800;91560;4200
"Trigo total";2006/07;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;22000;21700;93310;4300
"Trigo total";2007/08;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;20500;19500;76050;3900
"Trigo total";2008/09;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;17500;17330;65850;3800
"Trigo total";2009/10;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;13280;13210;64226;4862
"Trigo total";2010/11;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;17890;17690;94997;5370
"Trigo total";2011/12;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;15500;15350;82890;5400
"Trigo total";2012/13;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;7690;7690;36912;4800
"Trigo total";2013/14;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;9500;9500;49400;5200
"Trigo total";2014/15;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;22600;20100;70350;3500
"Trigo total";2015/16;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;2940;2690;13450;5000
"Trigo total";2016/17;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;12100;10870;39132;3600
"Trigo total";2017/18;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;9350;9350;42075;4500
"Trigo total";2018/19;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;14135;14135;70675;5000
"Trigo total";2019/20;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;11000;11000;46200;4200
"Trigo total";2020/21;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;15145;15145;72794;4806
"Trigo total";2021/22;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;14600;14600;73000;5000
"Trigo total";2022/23;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;11969;11969;38238;3195
"Trigo total";2023/24;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;14833;14833;87462;5896
"Trigo total";2024/25;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;15876;15876;76144;4796
"Trigo total";2000/01;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;1000;1000;2800;2800
"Trigo total";2001/02;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;1000;1000;1800;1800
"Trigo total";2002/03;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;800;800;1600;2000
"Trigo total";2003/04;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;500;500;1500;3000
"Trigo total";2004/05;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;1000;1000;3200;3200
"Trigo total";2005/06;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;1000;1000;3500;3500
"Trigo total";2006/07;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;1000;1000;3900;3900
"Trigo total";2007/08;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;1000;1000;3800;3800
"Trigo total";2008/09;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;700;700;1820;2600
"Trigo total";2009/10;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;310;310;1120;3613
"Trigo total";2010/11;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;300;300;1180;3933
"Trigo total";2011/12;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;300;300;1440;4800
"Trigo total";2012/13;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;230;230;644;2800
"Trigo total";2013/14;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;300;300;900;3000
"Trigo total";2014/15;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;130;130;470;3615
"Trigo total";2015/16;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;104;88;240;2727
"Trigo total";2016/17;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;100;80;352;4400
"Trigo total";2017/18;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;100;100;480;4800
"Trigo total";2018/19;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;118;103;422;4097
"Trigo total";2019/20;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;450;450;1755;3900
"Trigo total";2020/21;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;450;450;1710;3800
"Trigo total";2021/22;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;2000;2000;7600;3800
"Trigo total";2022/23;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;3700;3423;6161;1800
"Trigo total";2023/24;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;2500;2500;11500;4600
"Trigo total";2024/25;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;2900;2900;12180;4200
"Trigo total";2000/01;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;15000;15000;46000;3067
"Trigo total";2001/02;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;15000;13500;30000;2222
"Trigo total";2002/03;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;11000;9300;22320;2400
"Trigo total";2003/04;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;8000;7500;26250;3500
"Trigo total";2004/05;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;8000;8000;30400;3800
"Trigo total";2005/06;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;8000;8000;36000;4500
"Trigo total";2006/07;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;14000;14000;57400;4100
"Trigo total";2007/08;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;14700;14400;63360;4400
"Trigo total";2008/09;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;14000;14000;56000;4000
"Trigo total";2009/10;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;14910;14910;58890;3950
"Trigo total";2010/11;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;16000;16000;77660;4854
"Trigo total";2011/12;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;16000;15750;70880;4500
"Trigo total";2012/13;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;9000;8640;26784;3100
"Trigo total";2013/14;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;9500;9410;38580;4100
"Trigo total";2014/15;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;10500;10500;43050;4100
"Trigo total";2015/16;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;4050;4050;16200;4000
"Trigo total";2016/17;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;29700;26700;106800;4000
